#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1869	853475	ENTREZ_GENE	ESS1	LOC853475|PIN1|PTF1|peptidylprolyl isomerase ESS1|L000000587	559292	Saccharomyces cerevisiae (S288C)	2.51e-07	-2.7142	2.1e-05	-	-	YES	BioGRID ORCS
1869	856197	ENTREZ_GENE	DIB1	LOC856197|SNU16|U4/U6-U5 snRNP complex subunit DIB1|L000004542	559292	Saccharomyces cerevisiae (S288C)	1.46e-06	-4.3193	2.1e-05	-	-	YES	BioGRID ORCS
1869	856312	ENTREZ_GENE	SMX3	LOC856312|Sm F|L000002786|SmF|mRNA splicing protein SMX3	559292	Saccharomyces cerevisiae (S288C)	8.63e-06	-4.5438	2.1e-05	-	-	YES	BioGRID ORCS
1869	855773	ENTREZ_GENE	RSM19	uS19m|LOC855773|mitochondrial 37S ribosomal protein RSM19	559292	Saccharomyces cerevisiae (S288C)	8.9e-06	-1.8255	2.1e-05	-	-	YES	BioGRID ORCS
1869	854697	ENTREZ_GENE	SEC24	ANU1|LOC854697|COPII subunit SEC24|L000004360	559292	Saccharomyces cerevisiae (S288C)	9.77e-06	-3.1167	2.1e-05	-	-	YES	BioGRID ORCS
1869	853555	ENTREZ_GENE	FIP1	LOC853555|L000002775|cleavage polyadenylation factor subunit FIP1	559292	Saccharomyces cerevisiae (S288C)	1.02e-05	-3.6181	2.1e-05	-	-	YES	BioGRID ORCS
1869	855394	ENTREZ_GENE	KRE1	LOC855394|L000000912	559292	Saccharomyces cerevisiae (S288C)	1.02e-05	-2.8009	2.1e-05	-	-	YES	BioGRID ORCS
1869	856652	ENTREZ_GENE	PCM1	LOC856652|AGM1|L000001351|phosphoacetylglucosamine mutase PCM1	559292	Saccharomyces cerevisiae (S288C)	1.1e-05	-2.3458	2.1e-05	-	-	YES	BioGRID ORCS
1869	854407	ENTREZ_GENE	MGE1	LOC854407|YGE1|L000002638|L000001101|GRPE|L000000729	559292	Saccharomyces cerevisiae (S288C)	1.3e-05	-3.8253	2.1e-05	-	-	YES	BioGRID ORCS
1869	853255	ENTREZ_GENE	GON7	LOC853255|PCC2|LDB6|chromatin DNA-binding EKC/KEOPS complex subunit GON7	559292	Saccharomyces cerevisiae (S288C)	1.45e-05	-3.6557	2.1e-05	-	-	YES	BioGRID ORCS
1869	853540	ENTREZ_GENE	MIR1	LOC853540|L000001114|PTP	559292	Saccharomyces cerevisiae (S288C)	1.59e-05	-2.0026	2.1e-05	-	-	YES	BioGRID ORCS
1869	853536	ENTREZ_GENE	OPI3	LOC853536|PEM2|bifunctional phosphatidyl-N-methylethanolamine N-methyltransferase/phosphatidyl-N-dimethylethanolamine N-methyltransferase|L000001304	559292	Saccharomyces cerevisiae (S288C)	1.8e-05	-2.8015	2.1e-05	-	-	YES	BioGRID ORCS
1869	852974	ENTREZ_GENE	GCD2	LOC852974|GCD12|L000000671|translation initiation factor eIF2B subunit delta	559292	Saccharomyces cerevisiae (S288C)	1.82e-05	-3.0076	2.1e-05	-	-	YES	BioGRID ORCS
1869	851221	ENTREZ_GENE	CYS3	STR1|FUN35|LOC851221|CYI1|L000000470|cystathionine gamma-lyase CYS3	559292	Saccharomyces cerevisiae (S288C)	1.86e-05	-3.8428	2.1e-05	-	-	YES	BioGRID ORCS
1869	851024	ENTREZ_GENE	CDC3	LOC851024|septin CDC3|L000000243	559292	Saccharomyces cerevisiae (S288C)	2.04e-05	-3.1126	2.1e-05	-	-	YES	BioGRID ORCS
1869	851212	ENTREZ_GENE	CCR4	LOC851212|NUT21|FUN27|L000000239|CCR4-NOT core exoribonuclease subunit CCR4	559292	Saccharomyces cerevisiae (S288C)	2.83e-05	-2.4688	2.1e-05	-	-	YES	BioGRID ORCS
1869	853985	ENTREZ_GENE	MED7	LOC853985|mediator complex subunit MED7|L000003916	559292	Saccharomyces cerevisiae (S288C)	2.83e-05	-1.9705	2.1e-05	-	-	YES	BioGRID ORCS
1869	850642	ENTREZ_GENE	COX19	LOC850642|L000004848	559292	Saccharomyces cerevisiae (S288C)	2.9e-05	-2.596	2.1e-05	-	-	YES	BioGRID ORCS
1869	855426	ENTREZ_GENE	RFC3	LOC855426|replication factor C subunit 3|L000001624	559292	Saccharomyces cerevisiae (S288C)	3.09e-05	-3.9501	2.1e-05	-	-	YES	BioGRID ORCS
1869	851548	ENTREZ_GENE	NOP1	LOT3|LOC851548|rRNA methyltransferase NOP1|L000001260	559292	Saccharomyces cerevisiae (S288C)	3.21e-05	-3.1307	2.1e-05	-	-	YES	BioGRID ORCS
1869	853272	ENTREZ_GENE	ERG20	FDS1|FPP1|BOT3|LOC853272|bifunctional (2E,6E)-farnesyl diphosphate synthase/dimethylallyltranstransferase|L000000579	559292	Saccharomyces cerevisiae (S288C)	4.42e-05	-5.087	2.1e-05	-	-	YES	BioGRID ORCS
1869	850601	ENTREZ_GENE	SAP155	LOC850601|L000002598	559292	Saccharomyces cerevisiae (S288C)	5.69e-05	-2.637	2.1e-05	-	-	YES	BioGRID ORCS
1869	855772	ENTREZ_GENE	MRPS12	uS12m|LOC855772|putative mitochondrial 37S ribosomal protein MRPS12	559292	Saccharomyces cerevisiae (S288C)	6.25e-05	-3.5613	2.1e-05	-	-	YES	BioGRID ORCS
1869	852260	ENTREZ_GENE	HAP3	LOC852260|L000000753	559292	Saccharomyces cerevisiae (S288C)	6.74e-05	-2.4912	2.1e-05	-	-	YES	BioGRID ORCS
