#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1668	26374	ENTREZ_GENE	Rfwd2	AI316802|C80879|Cop1	10090	Mus musculus	2.01e-14	5e-06	1.0	1.0	-3.6254	YES	BioGRID ORCS
1668	76007	ENTREZ_GENE	Zmym2	5830413P05Rik|FIM|MYM|RAMP|SCLL|Zfp198|Znf198	10090	Mus musculus	2.79e-06	2.5e-05	1.0	1.0	-1.9032	YES	BioGRID ORCS
1668	16362	ENTREZ_GENE	Irf1	AU020929|Irf-1	10090	Mus musculus	2.8e-05	0.00015485	0.99997	0.99997	-1.3057	YES	BioGRID ORCS
1668	21848	ENTREZ_GENE	Trim24	A130082H20Rik|AI447469|D430004I05Rik|TIF1|TIF1-alpha|TIF1alpha|Tif1a	10090	Mus musculus	0.00010095	0.00063438	0.99632	0.99632	-1.6316	YES	BioGRID ORCS
1668	20846	ENTREZ_GENE	Stat1	2010005J02Rik|AA408197	10090	Mus musculus	0.0001488	0.00090411	0.0085744	0.027868	-1.6411	YES	BioGRID ORCS
1668	319944	ENTREZ_GENE	Taf2	150kDa|4732460C16Rik|AI425886|CIF150|TAF2B|TAFII-150|TAFII150	10090	Mus musculus	0.00039335	0.0025225	0.82948	0.82934	-0.99473	NO	BioGRID ORCS
1668	233908	ENTREZ_GENE	Fus	D430004D17Rik|D930039C12Rik|Fus1|Tls	10090	Mus musculus	0.00050867	0.0032518	0.99993	0.99993	-1.052	NO	BioGRID ORCS
1668	21343	ENTREZ_GENE	Taf6	80kDa|AW549759|TAF(II)80|TAFII70|Taf2e|p80	10090	Mus musculus	0.0022788	0.011464	0.9528	0.95302	-1.233	NO	BioGRID ORCS
1668	14923	ENTREZ_GENE	Guk1	AA409738|AL033299|AL033300|AV026611|Gmk|Guk-1	10090	Mus musculus	0.0072868	0.031814	0.82298	0.82262	-0.64314	NO	BioGRID ORCS
1668	16452	ENTREZ_GENE	Jak2	Fd17	10090	Mus musculus	0.008325	0.0359	0.88534	0.886	-0.72623	NO	BioGRID ORCS
1668	22084	ENTREZ_GENE	Tsc2	Nafld|Tcs2	10090	Mus musculus	0.013827	0.054162	0.85155	0.85185	-0.92358	NO	BioGRID ORCS
1668	227059	ENTREZ_GENE	Slc39a10	2900042E17Rik|5430433I10|mKIAA1265	10090	Mus musculus	0.021756	0.077499	0.37441	0.43732	-0.69039	NO	BioGRID ORCS
